user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,angle,latency,valid,sightType
118,AT004,15,1,right,ID015,right,towards,15,15,3024,True,sighted
118,AT004,16,3,left,ID017,right,away,-17,17,4080,True,sighted
118,AT004,17,0,right,ID017,left,away,12,12,5080,True,sighted
118,AT004,18,2,left,ID017,right,away,-15,15,3944,True,sighted
118,AT004,19,2,right,ID015,left,away,12,12,4256,True,sighted
118,AT004,20,1,right,ID015,left,away,16,16,5856,True,sighted
118,AT004,21,1,left,ID017,left,towards,-17,17,3568,True,sighted
118,AT004,22,0,right,ID015,left,away,12,12,3384,True,sighted
118,AT004,23,3,left,ID017,left,towards,-19,19,4880,True,sighted
118,AT004,24,2,left,ID015,left,towards,-15,15,2672,True,sighted
118,AT004,25,3,right,ID017,right,towards,17,17,3464,True,sighted
118,AT004,26,1,left,ID017,right,away,-17,17,25168,True,sighted
118,AT004,27,3,right,ID015,left,away,15,15,2744,True,sighted
118,AT004,28,1,left,ID015,right,away,-17,17,2952,True,sighted
118,AT004,29,1,right,ID017,right,towards,17,17,2768,True,sighted
118,AT004,30,2,left,ID017,left,towards,-15,15,3784,True,sighted
118,AT004,31,2,right,ID017,left,away,16,16,3264,True,sighted
119,AT004,0,0,right,ID017,left,away,21,21,169437,True,sighted
119,AT004,1,0,left,ID015,left,towards,-22,22,3784,True,sighted
119,AT004,2,0,left,ID017,left,towards,-18,18,2900,True,sighted
119,AT004,3,0,left,ID017,right,away,-17,17,3900,True,sighted
119,AT004,4,0,right,ID017,right,towards,30,30,3550,True,sighted
119,AT004,5,0,right,ID015,left,away,26,26,4200,True,sighted
119,AT004,6,0,right,ID015,right,towards,28,28,2700,True,sighted
119,AT004,7,0,left,ID015,right,away,-25,25,3134,True,sighted
119,AT004,8,1,right,ID015,left,away,32,32,8516,True,sighted
119,AT004,9,1,right,ID017,left,away,37,37,4517,True,sighted
119,AT004,10,1,right,ID017,right,towards,41,41,5100,False,sighted
119,AT004,11,1,right,ID015,right,towards,39,39,3384,True,sighted
119,AT004,12,1,left,ID015,right,away,-40,40,3566,False,sighted
119,AT004,13,1,left,ID017,left,towards,-39,39,3751,True,sighted
119,AT004,14,1,left,ID017,right,away,-37,37,3066,True,sighted
119,AT004,15,1,left,ID015,left,towards,-39,39,2984,True,sighted
119,AT004,16,2,left,ID015,left,towards,-40,40,21700,False,sighted
119,AT004,17,3,left,ID017,left,towards,-58,58,5734,False,sighted
119,AT004,18,3,left,ID015,left,towards,-49,49,5416,False,sighted
119,AT004,19,3,left,ID015,right,away,-46,46,5734,False,sighted
119,AT004,20,3,left,ID017,right,away,-48,48,3500,False,sighted
119,AT004,21,3,right,ID017,right,towards,55,55,4500,False,sighted
119,AT004,22,3,right,ID017,left,away,57,57,3467,False,sighted
119,AT004,23,3,right,ID015,left,away,53,53,3383,False,sighted
119,AT004,24,3,right,ID015,right,towards,58,58,3683,False,sighted
119,AT004,25,2,left,ID017,right,away,-43,43,5784,False,sighted
119,AT004,26,2,left,ID015,right,away,-40,40,3100,False,sighted
119,AT004,27,2,left,ID017,left,towards,-36,36,2850,True,sighted
119,AT004,28,2,right,ID017,left,away,29,29,2867,True,sighted
119,AT004,29,2,right,ID015,left,away,29,29,2283,True,sighted
119,AT004,30,2,right,ID015,right,towards,26,26,2100,True,sighted
119,AT004,31,2,right,ID017,right,towards,27,27,2567,True,sighted
120,AT004,0,3,left,ID017,left,towards,-6,6,94231,True,sighted
120,AT004,1,1,left,ID015,right,away,6,6,12222,True,sighted
120,AT004,2,1,right,ID017,right,towards,8,8,11260,True,sighted
120,AT004,3,2,left,ID017,right,away,8,8,9443,True,sighted
120,AT004,4,1,right,ID017,left,away,8,8,8699,True,sighted
120,AT004,5,0,left,ID017,right,away,-7,7,5815,True,sighted
120,AT004,6,0,left,ID017,left,towards,-7,7,7932,True,sighted
120,AT004,7,3,left,ID015,left,towards,-8,8,4458,True,sighted
120,AT004,8,0,right,ID017,right,towards,6,6,4020,True,sighted
120,AT004,9,2,left,ID015,left,towards,-6,6,4656,True,sighted
120,AT004,10,3,right,ID015,right,towards,6,6,5034,True,sighted
120,AT004,11,0,left,ID015,right,away,-6,6,5408,True,sighted
120,AT004,12,1,left,ID017,right,away,-6,6,8653,True,sighted
120,AT004,13,3,left,ID017,right,away,-7,7,3956,True,sighted
120,AT004,14,1,left,ID015,left,towards,-7,7,5233,True,sighted
120,AT004,15,2,right,ID017,right,towards,6,6,4328,True,sighted
120,AT004,16,2,right,ID015,left,away,6,6,4691,True,sighted
120,AT004,17,2,right,ID017,left,away,6,6,6311,True,sighted
120,AT004,18,3,left,ID015,right,away,-6,6,7773,True,sighted
120,AT004,19,0,right,ID015,right,towards,6,6,4501,True,sighted
120,AT004,20,3,right,ID015,left,away,6,6,4763,True,sighted
120,AT004,21,0,right,ID015,left,away,6,6,4120,True,sighted
120,AT004,22,3,right,ID017,left,away,6,6,4183,True,sighted
120,AT004,23,2,left,ID017,left,towards,-7,7,5888,True,sighted
120,AT004,24,2,right,ID015,right,towards,6,6,5156,True,sighted
120,AT004,25,0,left,ID015,left,towards,-6,6,3526,True,sighted
120,AT004,26,1,right,ID015,right,towards,7,7,7479,True,sighted
120,AT004,27,0,right,ID017,left,away,7,7,3585,True,sighted
120,AT004,28,1,right,ID015,left,away,6,6,12242,True,sighted
120,AT004,29,2,left,ID015,right,away,-7,7,2957,True,sighted
120,AT004,30,1,left,ID017,left,towards,-7,7,3025,True,sighted
120,AT004,31,3,right,ID017,right,towards,8,8,2409,True,sighted
121,AT004,0,3,right,ID015,right,towards,8,8,117207,True,sighted
121,AT004,1,1,right,ID017,right,towards,8,8,5527,True,sighted
121,AT004,2,1,right,ID015,right,towards,9,9,4313,True,sighted
121,AT004,3,0,left,ID017,left,towards,-10,10,5865,True,sighted
121,AT004,4,3,left,ID015,right,away,-10,10,38375,True,sighted
121,AT004,5,2,right,ID017,left,away,11,11,5754,True,sighted
121,AT004,6,1,right,ID015,left,away,10,10,3722,True,sighted
121,AT004,7,2,right,ID017,right,towards,11,11,8588,True,sighted
121,AT004,8,2,left,ID015,right,away,-11,11,9335,True,sighted
121,AT004,9,2,left,ID017,right,away,-9,9,3140,True,sighted
121,AT004,10,2,right,ID015,right,towards,6,6,2366,True,sighted
121,AT004,11,3,left,ID017,left,towards,-7,7,2608,True,sighted
121,AT004,12,1,left,ID017,right,away,-8,8,6796,True,sighted
121,AT004,13,0,right,ID015,right,towards,10,10,3355,True,sighted
121,AT004,14,2,left,ID015,left,towards,-8,8,3087,True,sighted
121,AT004,15,0,right,ID015,left,away,7,7,2730,True,sighted
121,AT004,16,1,left,ID017,left,towards,-8,8,2001,True,sighted
121,AT004,17,0,left,ID015,left,towards,-7,7,2459,True,sighted
121,AT004,18,3,left,ID017,right,away,-8,8,2881,True,sighted
121,AT004,19,0,left,ID017,right,away,-9,9,3058,True,sighted
121,AT004,20,2,left,ID017,left,towards,-8,8,2630,True,sighted
121,AT004,21,0,right,ID017,left,away,7,7,2167,True,sighted
121,AT004,22,2,right,ID015,left,away,8,8,2799,True,sighted
121,AT004,23,1,left,ID015,left,towards,-9,9,2589,True,sighted
121,AT004,24,3,right,ID017,left,away,9,9,2735,True,sighted
121,AT004,25,0,right,ID017,right,towards,8,8,2795,True,sighted
121,AT004,26,0,left,ID015,right,away,-10,10,2966,True,sighted
121,AT004,27,1,left,ID015,right,away,-9,9,2815,True,sighted
121,AT004,28,1,right,ID017,left,away,11,11,3412,True,sighted
121,AT004,29,3,right,ID015,left,away,12,12,3299,True,sighted
121,AT004,30,3,right,ID017,right,towards,9,9,2620,True,sighted
121,AT004,31,3,left,ID015,left,towards,-10,10,2881,True,sighted
122,AT004,0,0,left,ID017,left,towards,-3,3,151735,False,sighted
122,AT004,1,1,left,ID015,left,towards,-5,5,6847,True,sighted
122,AT004,2,3,right,ID015,left,away,3,3,3704,False,sighted
122,AT004,3,1,left,ID017,right,away,-3,3,2248,False,sighted
122,AT004,4,3,left,ID017,right,away,-5,5,3288,True,sighted
122,AT004,5,1,right,ID015,left,away,6,6,5608,True,sighted
122,AT004,6,3,right,ID017,left,away,5,5,2383,True,sighted
122,AT004,7,0,left,ID015,left,towards,-3,3,2895,False,sighted
122,AT004,8,2,left,ID017,left,towards,-4,4,2879,True,sighted
122,AT004,9,0,right,ID015,left,away,4,4,2176,True,sighted
122,AT004,10,2,left,ID017,right,away,-3,3,1855,False,sighted
122,AT004,11,2,right,ID015,right,towards,3,3,1527,False,sighted
122,AT004,12,3,left,ID015,left,towards,-3,3,1543,False,sighted
122,AT004,13,0,left,ID017,right,away,-4,4,2415,True,sighted
122,AT004,14,2,right,ID017,left,away,4,4,1999,True,sighted
122,AT004,15,2,left,ID015,right,away,-3,3,2431,False,sighted
122,AT004,16,3,left,ID015,right,away,-8,8,3687,True,sighted
122,AT004,17,2,left,ID015,left,towards,3,3,2271,False,sighted
122,AT004,18,0,right,ID015,right,towards,3,3,2263,False,sighted
122,AT004,19,0,left,ID015,right,away,-3,3,2047,False,sighted
122,AT004,20,3,right,ID015,right,towards,7,7,2991,True,sighted
122,AT004,21,1,right,ID017,right,towards,-5,5,2095,True,sighted
122,AT004,22,2,right,ID015,left,away,3,3,1863,False,sighted
122,AT004,23,3,right,ID017,right,towards,3,3,2095,False,sighted
122,AT004,24,0,right,ID017,right,towards,3,3,2343,False,sighted
122,AT004,25,1,left,ID017,left,towards,-2,2,6615,False,sighted
122,AT004,26,1,right,ID017,left,away,2,2,2031,False,sighted
122,AT004,27,1,left,ID015,right,away,-2,2,1815,False,sighted
122,AT004,28,3,left,ID017,left,towards,-2,2,2063,False,sighted
122,AT004,29,1,right,ID015,right,towards,2,2,35031,False,sighted
122,AT004,30,2,right,ID017,right,towards,2,2,2536,False,sighted
122,AT004,31,0,right,ID017,left,away,2,2,2143,False,sighted
123,AT004,0,0,right,ID017,right,towards,7,7,106838,True,sighted
123,AT004,1,0,left,ID017,left,towards,-3,3,2638,False,sighted
123,AT004,2,2,left,ID017,right,away,-10,10,7056,True,sighted
123,AT004,3,1,left,ID017,left,towards,5,5,4016,True,sighted
123,AT004,4,0,left,ID015,right,away,-7,7,2560,True,sighted
123,AT004,5,1,right,ID017,right,towards,16,16,2110,True,sighted
123,AT004,6,2,left,ID015,right,away,-2,2,2009,False,sighted
123,AT004,7,3,left,ID015,left,towards,3,3,2016,False,sighted
123,AT004,8,2,left,ID017,left,towards,-3,3,3686,False,sighted
123,AT004,9,2,right,ID015,right,towards,12,12,1783,True,sighted
123,AT004,10,2,right,ID017,right,towards,14,14,4767,True,sighted
123,AT004,11,3,right,ID017,left,away,1,1,1200,False,sighted
123,AT004,12,0,left,ID015,left,towards,-13,13,2279,True,sighted
123,AT004,13,2,right,ID017,left,away,13,13,1463,True,sighted
123,AT004,14,3,right,ID017,right,towards,11,11,1504,True,sighted
123,AT004,15,3,left,ID017,left,towards,-7,7,1608,True,sighted
123,AT004,16,2,right,ID015,left,away,15,15,1503,True,sighted
123,AT004,17,0,right,ID017,left,away,11,11,1425,True,sighted
123,AT004,18,3,left,ID017,right,away,17,17,2016,True,sighted
123,AT004,19,3,left,ID015,right,away,-11,11,1423,True,sighted
123,AT004,20,1,right,ID015,left,away,16,16,1521,True,sighted
123,AT004,21,3,right,ID015,right,towards,12,12,1360,True,sighted
123,AT004,22,1,left,ID015,right,away,-9,9,2367,True,sighted
123,AT004,23,0,right,ID015,left,away,17,17,1768,True,sighted
123,AT004,24,0,left,ID017,right,away,-11,11,1632,True,sighted
123,AT004,25,1,right,ID017,left,away,7,7,1184,True,sighted
123,AT004,26,0,right,ID015,right,towards,7,7,1343,True,sighted
123,AT004,27,2,left,ID015,left,towards,-7,7,1288,True,sighted
123,AT004,28,1,left,ID017,right,away,-8,8,1360,True,sighted
123,AT004,29,1,right,ID015,right,towards,11,11,1352,True,sighted
123,AT004,30,1,left,ID015,left,towards,-10,10,1287,True,sighted
123,AT004,31,3,right,ID015,left,away,11,11,1217,True,sighted
123,AT004,32,3,right,ID015,left,away,11,11,3737,True,sighted
124,AT004,0,3,left,ID017,right,away,0,0,28088,False,sighted
124,AT004,1,2,right,ID015,left,away,0,0,2656,False,sighted
124,AT004,2,0,right,ID015,left,away,0,0,695,False,sighted
124,AT004,3,0,right,ID017,left,away,-2,2,15847,False,sighted
124,AT004,4,1,left,ID017,left,towards,-1,1,4233,False,sighted
124,AT004,5,2,right,ID015,right,towards,1,1,4854,False,sighted
124,AT004,6,3,right,ID015,left,away,-1,1,2652,False,sighted
124,AT004,7,1,right,ID017,right,towards,1,1,1512,False,sighted
124,AT004,8,2,left,ID015,left,towards,-1,1,1334,False,sighted
124,AT004,9,2,right,ID017,left,away,1,1,2502,False,sighted
124,AT004,10,3,right,ID017,right,towards,1,1,2183,False,sighted
124,AT004,11,0,left,ID015,right,away,-1,1,3383,False,sighted
124,AT004,12,1,right,ID017,left,away,1,1,2795,False,sighted
124,AT004,13,0,left,ID017,right,away,-1,1,2024,False,sighted
124,AT004,14,1,left,ID017,right,away,-1,1,1539,False,sighted
124,AT004,15,2,right,ID017,right,towards,1,1,1733,False,sighted
124,AT004,16,3,left,ID015,left,towards,-1,1,1553,False,sighted
124,AT004,17,1,right,ID015,left,away,1,1,1083,False,sighted
124,AT004,18,1,right,ID015,right,towards,1,1,1410,False,sighted
124,AT004,19,0,right,ID015,right,towards,1,1,1712,False,sighted
124,AT004,20,0,left,ID015,left,towards,-1,1,1506,False,sighted
124,AT004,21,2,left,ID017,right,away,-1,1,1377,False,sighted
124,AT004,22,2,left,ID017,left,towards,-1,1,1157,False,sighted
124,AT004,23,3,right,ID017,left,away,1,1,1868,False,sighted
124,AT004,24,1,left,ID015,left,towards,-1,1,1672,False,sighted
124,AT004,25,2,left,ID015,right,away,-1,1,1211,False,sighted
124,AT004,26,3,left,ID017,left,towards,-1,1,1695,False,sighted
124,AT004,27,0,left,ID017,left,towards,-1,1,1497,False,sighted
124,AT004,28,1,left,ID015,right,away,-1,1,1917,False,sighted
124,AT004,29,3,right,ID015,right,towards,1,1,1864,False,sighted
124,AT004,30,3,left,ID015,right,away,-1,1,2897,False,sighted
124,AT004,31,0,right,ID017,right,towards,1,1,1943,False,sighted
125,AT004,0,1,right,ID015,left,away,0,0,86998,False,sighted
125,AT004,1,3,left,ID015,right,away,0,0,2931,False,sighted
125,AT004,2,0,right,ID017,right,towards,0,0,1455,False,sighted
125,AT004,3,2,left,ID017,right,away,0,0,671,False,sighted
125,AT004,4,2,left,ID017,left,towards,29,29,4278,True,sighted
125,AT004,5,0,right,ID015,left,away,-17,17,1992,True,sighted
125,AT004,6,2,right,ID017,left,away,22,22,1494,True,sighted
125,AT004,7,3,right,ID015,right,towards,-27,27,1777,True,sighted
125,AT004,8,3,right,ID015,left,away,24,24,1520,True,sighted
125,AT004,9,3,right,ID017,right,towards,24,24,1518,True,sighted
125,AT004,10,1,right,ID017,right,towards,26,26,1543,True,sighted
125,AT004,11,1,left,ID015,right,away,-23,23,1462,True,sighted
125,AT004,12,3,right,ID017,left,away,-20,20,1377,True,sighted
125,AT004,13,3,left,ID017,left,towards,19,19,1336,True,sighted
125,AT004,14,0,left,ID017,right,away,-20,20,1310,True,sighted
125,AT004,15,2,left,ID015,left,towards,-18,18,1319,True,sighted
125,AT004,16,0,right,ID015,right,towards,-24,24,1566,True,sighted
125,AT004,17,0,left,ID015,left,towards,15,15,1200,True,sighted
125,AT004,18,3,left,ID015,left,towards,-19,19,1407,True,sighted
125,AT004,19,2,right,ID017,right,towards,18,18,1303,True,sighted
125,AT004,20,1,left,ID017,right,away,-11,11,1527,True,sighted
125,AT004,21,2,right,ID015,left,away,16,16,1455,True,sighted
125,AT004,22,2,left,ID015,right,away,-19,19,1543,True,sighted
125,AT004,23,1,right,ID017,left,away,19,19,1391,True,sighted
125,AT004,24,0,left,ID017,left,towards,-23,23,1464,True,sighted
125,AT004,25,1,right,ID015,right,towards,-19,19,1343,True,sighted
125,AT004,26,0,right,ID017,left,away,-22,22,1463,True,sighted
125,AT004,27,0,left,ID015,right,away,-19,19,1304,True,sighted
125,AT004,28,3,left,ID017,right,away,23,23,1439,True,sighted
125,AT004,29,2,right,ID015,right,towards,25,25,1640,True,sighted
125,AT004,30,1,left,ID017,left,towards,-23,23,1455,True,sighted
125,AT004,31,1,left,ID015,left,towards,-24,24,1575,True,sighted
126,AT004,0,0,left,ID015,left,towards,-11,11,192828,True,sighted
126,AT004,1,1,left,ID015,right,away,-12,12,27774,True,sighted
126,AT004,2,0,right,ID015,left,away,12,12,24172,True,sighted
126,AT004,3,2,left,ID017,right,away,-10,10,22555,True,sighted
126,AT004,4,2,right,ID015,left,away,12,12,31408,True,sighted
126,AT004,5,3,right,ID017,right,towards,13,13,22679,True,sighted
126,AT004,6,1,right,ID017,right,towards,14,14,21254,True,sighted
126,AT004,7,2,left,ID015,left,towards,-9,9,23577,True,sighted
126,AT004,8,2,left,ID015,right,away,-14,14,24125,True,sighted
126,AT004,9,0,right,ID017,left,away,12,12,14706,True,sighted
126,AT004,10,3,left,ID015,left,towards,-15,15,19085,True,sighted
126,AT004,11,0,left,ID017,left,towards,-14,14,15971,True,sighted
126,AT004,12,0,right,ID015,right,towards,13,13,23966,True,sighted
126,AT004,13,2,right,ID017,right,towards,15,15,20029,True,sighted
126,AT004,14,3,left,ID017,left,towards,-17,17,16776,True,sighted
126,AT004,15,1,right,ID017,left,away,12,12,15827,True,sighted
126,AT004,16,0,left,ID015,right,away,-12,12,13917,True,sighted
126,AT004,17,1,left,ID017,left,towards,-16,16,13841,True,sighted
126,AT004,18,3,right,ID015,right,towards,19,19,15146,True,sighted
126,AT004,19,0,left,ID017,right,away,-10,10,14505,True,sighted
126,AT004,20,1,left,ID017,right,away,-12,12,12061,True,sighted
126,AT004,21,3,right,ID015,left,away,18,18,19346,True,sighted
126,AT004,22,3,right,ID017,left,away,20,20,16662,True,sighted
126,AT004,23,2,right,ID015,right,towards,14,14,11050,True,sighted
126,AT004,24,1,right,ID015,left,away,11,11,21724,True,sighted
126,AT004,25,3,left,ID015,right,away,-18,18,13548,True,sighted
126,AT004,26,3,left,ID017,right,away,-20,20,19812,True,sighted
126,AT004,27,0,right,ID017,right,towards,12,12,18024,True,sighted
126,AT004,28,2,right,ID017,left,away,16,16,15571,True,sighted
126,AT004,29,2,left,ID017,left,towards,-11,11,11068,True,sighted
126,AT004,30,1,right,ID015,right,towards,14,14,13903,True,sighted
126,AT004,31,1,left,ID015,left,towards,-12,12,12077,True,sighted
127,AT004,0,1,left,ID015,right,away,-5,5,109720,True,sighted
127,AT004,1,2,right,ID015,right,towards,8,8,9425,True,sighted
127,AT004,2,0,left,ID015,right,away,-5,5,5732,True,sighted
127,AT004,3,2,right,ID017,left,away,8,8,6476,True,sighted
127,AT004,4,0,right,ID015,left,away,5,5,7955,True,sighted
127,AT004,5,0,left,ID017,left,towards,-7,7,5034,True,sighted
127,AT004,6,2,left,ID015,right,away,-11,11,6528,True,sighted
127,AT004,7,1,left,ID015,left,towards,-16,16,7259,True,sighted
127,AT004,8,0,right,ID017,right,towards,5,5,3644,True,sighted
127,AT004,9,2,right,ID017,right,towards,7,7,4322,True,sighted
127,AT004,10,3,right,ID017,right,towards,23,23,10874,True,sighted
127,AT004,11,0,left,ID015,left,towards,-9,9,3920,True,sighted
127,AT004,12,3,left,ID015,left,towards,-18,18,6390,True,sighted
127,AT004,13,1,left,ID017,left,towards,-15,15,4197,True,sighted
127,AT004,14,0,right,ID015,right,towards,11,11,4284,True,sighted
127,AT004,15,2,left,ID017,left,towards,-9,9,4467,True,sighted
127,AT004,16,1,right,ID017,right,towards,11,11,4301,True,sighted
127,AT004,17,3,left,ID017,left,towards,-14,14,5242,True,sighted
127,AT004,18,1,right,ID015,right,towards,11,11,4438,True,sighted
127,AT004,19,3,left,ID017,right,away,-14,14,4821,True,sighted
127,AT004,20,0,right,ID017,left,away,7,7,3223,True,sighted
127,AT004,21,2,left,ID015,left,towards,-9,9,4049,True,sighted
127,AT004,22,1,left,ID017,right,away,-12,12,4383,True,sighted
127,AT004,23,2,left,ID017,right,away,-8,8,4018,True,sighted
127,AT004,24,3,left,ID015,right,away,-18,18,5382,True,sighted
127,AT004,25,1,right,ID017,left,away,13,13,3815,True,sighted
127,AT004,26,3,right,ID017,left,away,17,17,6485,True,sighted
127,AT004,27,1,right,ID015,left,away,21,21,6651,True,sighted
127,AT004,28,0,left,ID017,right,away,-10,10,4034,True,sighted
127,AT004,29,2,right,ID015,left,away,13,13,4367,True,sighted
127,AT004,30,3,right,ID015,left,away,28,28,8163,True,sighted
127,AT004,31,3,right,ID015,right,towards,33,33,7642,True,sighted
128,AT004,0,0,right,ID015,left,away,18,18,54570,True,sighted
128,AT004,1,1,right,ID017,right,towards,19,19,8192,True,sighted
128,AT004,2,2,right,ID017,right,towards,21,21,8600,True,sighted
128,AT004,3,2,left,ID015,left,towards,-28,28,4895,True,sighted
128,AT004,4,3,left,ID015,right,away,-39,39,6272,True,sighted
128,AT004,5,0,right,ID017,left,away,24,24,6664,True,sighted
128,AT004,6,0,left,ID015,right,away,-28,28,7304,True,sighted
128,AT004,7,3,left,ID017,right,away,-45,45,5152,False,sighted
128,AT004,8,2,left,ID017,right,away,-40,40,4832,False,sighted
128,AT004,9,0,right,ID015,right,towards,31,31,3896,True,sighted
128,AT004,10,1,left,ID015,left,towards,-41,41,4120,False,sighted
128,AT004,11,0,left,ID017,right,away,-37,37,4368,True,sighted
128,AT004,12,1,right,ID015,right,towards,34,34,3592,True,sighted
128,AT004,13,3,right,ID017,left,away,51,51,4055,False,sighted
128,AT004,14,3,right,ID017,right,towards,51,51,4944,False,sighted
128,AT004,15,2,right,ID015,right,towards,41,41,5032,False,sighted
128,AT004,16,1,right,ID017,left,away,39,39,3368,True,sighted
128,AT004,17,3,left,ID017,left,towards,-50,50,3992,False,sighted
128,AT004,18,2,right,ID015,left,away,38,38,3208,True,sighted
128,AT004,19,3,left,ID015,left,towards,-45,45,4352,False,sighted
128,AT004,20,1,left,ID017,right,away,-29,29,2768,True,sighted
128,AT004,21,3,right,ID015,left,away,47,47,6984,False,sighted
128,AT004,22,0,left,ID015,left,towards,-26,26,5439,True,sighted
128,AT004,23,2,left,ID017,left,towards,-46,46,4576,False,sighted
128,AT004,24,1,left,ID015,right,away,-40,40,3232,False,sighted
128,AT004,25,0,right,ID017,right,towards,29,29,4992,True,sighted
128,AT004,26,0,left,ID017,left,towards,-30,30,3104,True,sighted
128,AT004,27,2,right,ID017,left,away,31,31,3096,True,sighted
128,AT004,28,2,left,ID015,right,away,-30,30,2880,True,sighted
128,AT004,29,1,left,ID017,left,towards,-31,31,2768,True,sighted
128,AT004,30,1,right,ID015,left,away,26,26,4864,True,sighted
128,AT004,31,3,right,ID015,right,towards,45,45,5800,False,sighted
129,AT004,0,1,left,ID017,left,towards,-40,40,152352,False,sighted
129,AT004,1,3,right,ID015,right,towards,65,65,27366,False,sighted
129,AT004,2,3,left,ID017,left,towards,-34,34,16342,True,sighted
129,AT004,3,0,left,ID015,left,towards,-37,37,12801,True,sighted
129,AT004,4,1,left,ID017,right,away,35,35,11983,True,sighted
129,AT004,5,2,left,ID017,left,towards,-32,32,10613,True,sighted
129,AT004,6,1,left,ID015,left,towards,37,37,11554,True,sighted
129,AT004,7,0,right,ID015,left,away,37,37,11072,True,sighted
129,AT004,8,3,right,ID015,left,away,35,35,10339,True,sighted
129,AT004,9,0,left,ID017,left,towards,-33,33,10443,True,sighted
129,AT004,10,3,right,ID017,right,towards,38,38,10112,True,sighted
129,AT004,11,1,right,ID015,left,away,39,39,11467,True,sighted
129,AT004,12,2,right,ID017,right,towards,45,45,11913,False,sighted
129,AT004,13,1,left,ID015,right,away,-41,41,11477,False,sighted
129,AT004,14,2,left,ID015,right,away,-35,35,10132,True,sighted
129,AT004,15,0,right,ID015,right,towards,40,40,10960,False,sighted
129,AT004,16,2,left,ID017,right,away,-39,39,10469,True,sighted
129,AT004,17,0,left,ID015,right,away,-35,35,10496,True,sighted
129,AT004,18,3,left,ID015,left,towards,-43,43,11992,False,sighted
129,AT004,19,2,right,ID015,left,away,45,45,11487,False,sighted
129,AT004,20,3,right,ID017,left,away,43,43,8598,False,sighted
129,AT004,21,0,right,ID017,right,towards,45,45,5556,False,sighted
129,AT004,22,1,right,ID017,right,towards,45,45,6323,False,sighted
129,AT004,23,2,left,ID015,left,towards,-40,40,4681,False,sighted
129,AT004,24,0,right,ID017,left,away,45,45,6292,False,sighted
129,AT004,25,0,left,ID017,right,away,-37,37,6677,True,sighted
129,AT004,26,2,right,ID015,right,towards,39,39,6374,True,sighted
129,AT004,27,1,right,ID017,left,away,45,45,5544,False,sighted
129,AT004,28,3,left,ID015,right,away,-33,33,5097,True,sighted
129,AT004,29,3,left,ID017,right,away,-33,33,8333,True,sighted
129,AT004,30,1,right,ID015,right,towards,31,31,4238,True,sighted
129,AT004,31,2,right,ID017,left,away,42,42,31665,False,sighted
130,AT004,0,1,right,ID015,right,towards,0,0,4117,False,sighted
130,AT004,1,0,right,ID015,left,away,106,106,10562,False,sighted
130,AT004,2,0,right,ID017,left,away,87,87,17281,False,sighted
130,AT004,3,0,left,ID015,right,away,-86,86,7551,False,sighted
130,AT004,4,2,left,ID015,right,away,-88,88,6311,False,sighted
130,AT004,5,0,right,ID017,right,towards,87,87,4498,False,sighted
130,AT004,6,3,right,ID017,right,towards,91,91,4471,False,sighted
130,AT004,7,1,right,ID015,left,away,92,92,4263,False,sighted
130,AT004,8,3,left,ID015,left,towards,-88,88,4248,False,sighted
130,AT004,9,0,left,ID017,right,away,-88,88,5174,False,sighted
130,AT004,10,1,left,ID017,left,towards,-90,90,4143,False,sighted
130,AT004,11,2,right,ID015,right,towards,88,88,4223,False,sighted
130,AT004,12,1,right,ID017,left,away,93,93,4145,False,sighted
130,AT004,13,2,right,ID017,left,away,91,91,4154,False,sighted
130,AT004,14,3,left,ID017,right,away,-90,90,4159,False,sighted
130,AT004,15,0,left,ID015,left,towards,-92,92,4063,False,sighted
130,AT004,16,0,left,ID017,left,towards,-91,91,4102,False,sighted
130,AT004,17,2,right,ID015,left,away,89,89,6170,False,sighted
130,AT004,18,3,left,ID017,left,towards,-91,91,4568,False,sighted
130,AT004,19,1,left,ID017,right,away,-92,92,4181,False,sighted
130,AT004,20,2,left,ID017,right,away,-87,87,3938,False,sighted
130,AT004,21,1,left,ID015,left,towards,-93,93,4080,False,sighted
130,AT004,22,3,right,ID017,left,away,90,90,4015,False,sighted
130,AT004,23,1,right,ID017,right,towards,94,94,4432,False,sighted
130,AT004,24,0,right,ID015,right,towards,89,89,4399,False,sighted
130,AT004,25,3,left,ID015,right,away,-92,92,4106,False,sighted
130,AT004,26,2,left,ID015,left,towards,-88,88,4230,False,sighted
130,AT004,27,3,right,ID015,right,towards,85,85,3833,False,sighted
130,AT004,28,2,left,ID017,left,towards,-89,89,4146,False,sighted
130,AT004,29,2,right,ID017,right,towards,91,91,4485,False,sighted
130,AT004,30,1,left,ID015,right,away,-94,94,3993,False,sighted
130,AT004,31,3,right,ID015,left,away,91,91,4014,False,sighted
131,AT004,0,0,left,ID015,right,away,0,0,103896,False,sighted
131,AT004,1,1,right,ID015,right,towards,0,0,1021,False,sighted
131,AT004,2,0,left,ID017,right,away,-2,2,5671,False,sighted
131,AT004,3,3,left,ID017,right,away,0,0,519,False,sighted
131,AT004,4,0,right,ID017,left,away,0,0,550,False,sighted
131,AT004,5,3,right,ID015,right,towards,0,0,320,False,sighted
131,AT004,6,3,left,ID015,left,towards,0,0,327,False,sighted
131,AT004,7,2,left,ID017,left,towards,0,0,255,False,sighted
