user_number,session_group,trialIndex,tubeTypeIndex,tip_direction,face_id,faceSide,towards_away,raw_angle,latency
144,AT004,24,1,right,ID022,right,towards,38,3476
144,AT004,25,3,right,ID022,right,towards,35,3176
144,AT004,26,1,left,ID022,right,away,-43,3096
144,AT004,27,2,left,ID022,left,towards,-22,2807
144,AT004,28,3,left,ID022,right,away,-41,2638
144,AT004,29,3,right,ID001,left,away,54,3058
144,AT004,30,0,right,ID001,right,towards,24,2455
144,AT004,31,3,right,ID001,right,towards,41,2576
145,AT004,0,2,right,ID022,right,towards,0,11447
145,AT004,1,3,left,ID022,left,towards,-24,8117
145,AT004,2,0,right,ID001,left,away,-70,8540
145,AT004,3,1,right,ID001,right,towards,1,2274
145,AT004,4,1,left,ID001,left,towards,-50,2995
145,AT004,5,0,left,ID022,right,away,39,8455
145,AT004,6,3,right,ID022,left,away,-33,2895
145,AT004,7,3,right,ID001,left,away,-39,2476
145,AT004,8,1,right,ID022,left,away,-41,2744
145,AT004,9,3,left,ID001,left,towards,-44,3379
145,AT004,10,3,left,ID022,right,away,32,2079
145,AT004,11,1,right,ID022,right,towards,38,2273
145,AT004,12,0,right,ID001,right,towards,46,2957
145,AT004,13,2,left,ID022,left,towards,-43,2258
145,AT004,14,2,left,ID001,right,away,43,2390
145,AT004,15,0,right,ID022,left,away,-35,2458
145,AT004,16,3,right,ID001,right,towards,45,2373
145,AT004,17,2,right,ID001,right,towards,44,2843
145,AT004,18,0,left,ID001,right,away,44,2385
145,AT004,19,2,right,ID022,left,away,-49,3228
145,AT004,20,0,right,ID022,right,towards,47,2374
145,AT004,21,3,left,ID001,right,away,45,2504
145,AT004,22,2,left,ID022,right,away,43,2699
145,AT004,23,2,right,ID001,left,away,-41,2627
145,AT004,24,1,right,ID001,left,away,-45,2521
145,AT004,25,1,left,ID001,right,away,51,2562
145,AT004,26,0,left,ID022,left,towards,-49,2503
145,AT004,27,0,left,ID001,left,towards,-48,2411
145,AT004,28,1,left,ID022,left,towards,-50,2661
145,AT004,29,2,left,ID001,left,towards,-40,2065
145,AT004,30,3,right,ID022,right,towards,53,3822
145,AT004,31,1,left,ID022,right,away,51,2537
146,2V1UR01,0,1,right,ID015,left,away,0,165636
146,2V1UR01,1,2,right,ID030,left,away,0,7317
146,2V1UR01,2,2,right,ID015,right,towards,0,312
146,2V1UR01,3,2,left,ID015,left,towards,0,263
146,2V1UR01,4,0,right,ID030,left,away,0,232
146,2V1UR01,5,1,right,ID015,right,towards,0,168
146,2V1UR01,6,0,right,ID015,left,away,0,168
146,2V1UR01,7,2,right,ID015,left,away,0,192
146,2V1UR01,8,3,right,ID015,right,towards,0,174
146,2V1UR01,9,2,left,ID030,left,towards,0,199
146,2V1UR01,10,1,left,ID030,left,towards,0,200
146,2V1UR01,11,1,left,ID030,right,away,0,1319
146,2V1UR01,12,3,right,ID015,left,away,0,254
146,2V1UR01,13,0,right,ID015,right,towards,0,207
146,2V1UR01,14,3,left,ID015,left,towards,0,191
146,2V1UR01,15,0,left,ID015,right,away,0,207
146,2V1UR01,16,3,left,ID015,right,away,0,191
146,2V1UR01,17,2,right,ID030,right,towards,0,214
146,2V1UR01,18,0,left,ID030,right,away,0,223
146,2V1UR01,19,0,right,ID030,right,towards,0,199
146,2V1UR01,20,1,right,ID030,right,towards,0,199
146,2V1UR01,21,1,left,ID015,left,towards,0,207
146,2V1UR01,22,1,right,ID030,left,away,0,199
146,2V1UR01,23,3,left,ID030,right,away,0,231
146,2V1UR01,24,3,right,ID030,right,towards,0,215
146,2V1UR01,25,3,left,ID030,left,towards,0,207
146,2V1UR01,26,0,left,ID015,left,towards,0,215
146,2V1UR01,27,2,left,ID030,right,away,0,215
146,2V1UR01,28,2,left,ID015,right,away,0,223
146,2V1UR01,29,1,left,ID015,right,away,0,5151
146,2V1UR01,30,3,right,ID030,left,away,0,303
146,2V1UR01,31,0,left,ID030,left,towards,0,343
147,2V1UR01,0,0,right,ID015,left,away,0,160701
147,2V1UR01,1,1,left,ID015,left,towards,0,4125
147,2V1UR01,2,3,right,ID030,right,towards,0,9636
147,2V1UR01,3,1,left,ID030,left,towards,-14,32885
147,2V1UR01,4,3,right,ID015,right,towards,9,9495
147,2V1UR01,5,0,left,ID015,right,away,-9,11245
147,2V1UR01,6,2,right,ID015,right,towards,5,11377
147,2V1UR01,7,1,right,ID030,right,towards,9,16663
147,2V1UR01,8,0,left,ID030,left,towards,-8,10447
147,2V1UR01,9,3,left,ID015,right,away,-11,8216
147,2V1UR01,10,2,right,ID030,right,towards,5,5870
147,2V1UR01,11,2,left,ID030,left,towards,-9,17800
147,2V1UR01,12,3,right,ID015,left,away,10,8847
147,2V1UR01,13,2,left,ID015,right,away,-10,9127
147,2V1UR01,14,2,left,ID015,left,towards,-8,8431
147,2V1UR01,15,0,right,ID030,left,away,10,8215
147,2V1UR01,16,1,right,ID030,left,away,8,5927
147,2V1UR01,17,1,left,ID015,right,away,-10,6487
147,2V1UR01,18,2,right,ID030,left,away,7,5920
147,2V1UR01,19,1,right,ID015,left,away,7,5769
147,2V1UR01,20,1,left,ID030,right,away,-8,7207
147,2V1UR01,21,0,left,ID015,left,towards,-8,8848
147,2V1UR01,22,2,left,ID030,right,away,-8,6520
147,2V1UR01,23,3,right,ID030,left,away,18,12167
147,2V1UR01,24,3,left,ID030,left,towards,-12,6192
147,2V1UR01,25,1,right,ID015,right,towards,-8,7151
147,2V1UR01,26,0,right,ID015,right,towards,-5,4439
147,2V1UR01,27,3,left,ID015,left,towards,12,7922
147,2V1UR01,28,0,left,ID030,right,away,-4,3911
147,2V1UR01,29,2,right,ID015,left,away,-11,9751
147,2V1UR01,30,3,left,ID030,right,away,-13,68663
147,2V1UR01,31,0,right,ID030,right,towards,6,5575
148,2V1UR01,0,0,left,ID015,left,towards,-18,255995
148,2V1UR01,1,0,left,ID030,right,away,-24,9104
148,2V1UR01,2,0,right,ID030,left,away,16,10021
148,2V1UR01,3,0,left,ID030,left,towards,-16,6980
148,2V1UR01,4,0,right,ID030,right,towards,11,5359
148,2V1UR01,5,0,right,ID015,left,away,9,12036
148,2V1UR01,6,0,right,ID015,right,towards,16,10453
148,2V1UR01,7,0,left,ID015,right,away,-11,9892
148,2V1UR01,8,1,right,ID015,left,away,22,10713
148,2V1UR01,9,1,left,ID015,left,towards,-16,6979
148,2V1UR01,10,1,left,ID030,left,towards,-20,4682
148,2V1UR01,11,1,left,ID030,right,away,-20,4843
148,2V1UR01,12,1,left,ID015,right,away,-27,5405
148,2V1UR01,13,1,right,ID030,left,away,22,6512
148,2V1UR01,14,1,right,ID030,right,towards,23,3192
148,2V1UR01,15,1,right,ID015,right,towards,26,5891
148,2V1UR01,16,2,left,ID030,left,towards,-32,7471
148,2V1UR01,17,2,left,ID030,right,away,-24,6989
148,2V1UR01,18,2,left,ID015,right,away,-26,7598
148,2V1UR01,19,2,left,ID015,left,towards,-25,5156
148,2V1UR01,20,2,right,ID030,left,away,19,4343
148,2V1UR01,21,2,right,ID030,right,towards,21,7718
148,2V1UR01,22,2,right,ID015,left,away,26,4488
148,2V1UR01,23,2,right,ID015,right,towards,25,3705
148,2V1UR01,24,3,left,ID030,left,towards,-47,7876
148,2V1UR01,25,3,left,ID015,right,away,-58,5720
148,2V1UR01,26,3,left,ID015,left,towards,-57,4487
148,2V1UR01,27,3,right,ID015,right,towards,32,5629
148,2V1UR01,28,3,right,ID015,left,away,33,3629
148,2V1UR01,29,3,right,ID030,right,towards,43,6351
148,2V1UR01,30,3,left,ID030,right,away,-36,4147
148,2V1UR01,31,3,right,ID030,left,away,40,5487
149,2V1UR01,0,3,right,ID030,right,towards,18,120966
149,2V1UR01,1,1,left,ID030,right,away,-9,7383
149,2V1UR01,2,0,left,ID030,right,away,-10,10511
149,2V1UR01,3,2,left,ID015,left,towards,-14,9144
149,2V1UR01,4,1,left,ID030,left,towards,-14,6705
149,2V1UR01,5,3,left,ID015,right,away,-13,15654
149,2V1UR01,6,3,right,ID015,left,away,18,7352
149,2V1UR01,7,2,right,ID030,right,towards,19,9216
149,2V1UR01,8,3,right,ID015,right,towards,22,9520
149,2V1UR01,9,3,left,ID030,left,towards,-18,5855
149,2V1UR01,10,1,right,ID015,left,away,17,8360
149,2V1UR01,11,1,left,ID015,left,towards,-12,10768
149,2V1UR01,12,2,left,ID030,right,away,-11,7432
149,2V1UR01,13,0,right,ID030,left,away,16,4839
149,2V1UR01,14,1,right,ID015,right,towards,24,7161
149,2V1UR01,15,1,left,ID015,right,away,-16,5272
149,2V1UR01,16,3,right,ID030,left,away,22,7095
149,2V1UR01,17,3,left,ID015,left,towards,-25,6649
149,2V1UR01,18,0,left,ID015,left,towards,-15,5151
149,2V1UR01,19,1,right,ID030,left,away,18,5400
149,2V1UR01,20,2,right,ID030,left,away,16,4792
149,2V1UR01,21,2,right,ID015,left,away,19,5601
149,2V1UR01,22,2,left,ID030,left,towards,-19,5737
149,2V1UR01,23,0,right,ID015,left,away,16,4448
149,2V1UR01,24,2,right,ID015,right,towards,19,5703
149,2V1UR01,25,0,right,ID015,right,towards,17,4640
149,2V1UR01,26,1,right,ID030,right,towards,26,6727
149,2V1UR01,27,0,left,ID015,right,away,-18,5056
149,2V1UR01,28,0,right,ID030,right,towards,18,5063
149,2V1UR01,29,2,left,ID015,right,away,-19,5079
149,2V1UR01,30,3,left,ID030,right,away,-26,10041
149,2V1UR01,31,0,left,ID030,left,towards,-23,6391
150,2V1UR01,0,0,left,ID030,left,towards,-15,5725
150,2V1UR01,1,3,left,ID030,right,away,17,2456
150,2V1UR01,2,1,right,ID015,right,towards,11,1976
150,2V1UR01,3,0,left,ID015,left,towards,-11,1895
150,2V1UR01,4,1,right,ID015,left,away,12,1783
150,2V1UR01,5,2,left,ID015,left,towards,-13,1879
150,2V1UR01,6,1,right,ID030,right,towards,9,1712
150,2V1UR01,7,0,right,ID015,left,away,8,3624
150,2V1UR01,8,3,left,ID030,left,towards,-21,2384
150,2V1UR01,9,3,right,ID030,left,away,16,2848
150,2V1UR01,10,0,left,ID030,right,away,-8,1728
150,2V1UR01,11,2,right,ID030,right,towards,15,2102
150,2V1UR01,12,2,left,ID015,right,away,-11,2400
150,2V1UR01,13,1,left,ID030,left,towards,-15,2047
150,2V1UR01,14,3,right,ID030,right,towards,16,2144
150,2V1UR01,15,1,left,ID030,right,away,-14,2136
150,2V1UR01,16,2,right,ID015,left,away,16,2159
150,2V1UR01,17,0,left,ID015,right,away,-10,1928
150,2V1UR01,18,0,right,ID015,right,towards,9,3535
150,2V1UR01,19,3,right,ID015,right,towards,-13,2783
150,2V1UR01,20,2,right,ID030,left,away,12,2737
150,2V1UR01,21,2,left,ID030,right,away,-13,1807
150,2V1UR01,22,1,right,ID030,left,away,10,3127
150,2V1UR01,23,3,left,ID015,right,away,-16,3175
150,2V1UR01,24,2,right,ID015,right,towards,11,2463
150,2V1UR01,25,2,left,ID030,left,towards,-10,2455
150,2V1UR01,26,0,right,ID030,right,towards,9,2176
150,2V1UR01,27,0,right,ID030,left,away,-7,1736
150,2V1UR01,28,1,left,ID015,left,towards,-12,2592
150,2V1UR01,29,1,left,ID015,right,away,-15,3023
150,2V1UR01,30,3,right,ID015,left,away,16,3703
150,2V1UR01,31,3,left,ID015,left,towards,-15,3176
151,2V1UR01,0,2,left,ID015,left,towards,-10,156811
151,2V1UR01,1,0,left,ID015,left,towards,-7,8758
151,2V1UR01,2,0,left,ID015,right,away,-8,10284
151,2V1UR01,3,2,left,ID030,left,towards,-9,11005
151,2V1UR01,4,1,right,ID015,left,away,6,5641
151,2V1UR01,5,1,right,ID015,right,towards,8,8052
151,2V1UR01,6,2,left,ID030,right,away,-8,6674
151,2V1UR01,7,2,left,ID015,right,away,-8,6491
151,2V1UR01,8,1,right,ID030,left,away,7,7521
151,2V1UR01,9,0,left,ID030,left,towards,-7,8077
151,2V1UR01,10,2,right,ID015,left,away,4,13777
151,2V1UR01,11,2,right,ID030,left,away,5,7625
151,2V1UR01,12,1,left,ID030,right,away,-5,8378
151,2V1UR01,13,1,right,ID030,right,towards,4,5479
151,2V1UR01,14,2,right,ID030,right,towards,5,6356
151,2V1UR01,15,0,left,ID030,right,away,-3,7096
151,2V1UR01,16,2,right,ID015,right,towards,4,5185
151,2V1UR01,17,1,left,ID030,left,towards,-5,4648
151,2V1UR01,18,3,left,ID030,right,away,-5,4715
151,2V1UR01,19,3,left,ID030,left,towards,-5,6040
151,2V1UR01,20,3,left,ID015,right,away,-3,19859
151,2V1UR01,21,1,left,ID015,left,towards,-4,4843
151,2V1UR01,22,0,right,ID030,right,towards,4,5241
151,2V1UR01,23,1,left,ID015,right,away,-5,4717
151,2V1UR01,24,0,right,ID015,left,away,4,5495
151,2V1UR01,25,0,right,ID015,right,towards,6,4524
151,2V1UR01,26,3,left,ID015,left,towards,-5,5008
151,2V1UR01,27,3,right,ID030,left,away,5,4534
151,2V1UR01,28,3,right,ID015,left,away,4,4536
151,2V1UR01,29,3,right,ID030,right,towards,4,4621
151,2V1UR01,30,3,right,ID015,right,towards,5,4274
151,2V1UR01,31,0,right,ID030,left,away,4,5319
152,2V1UR01,0,3,right,ID015,right,towards,16,134893
152,2V1UR01,1,3,left,ID030,left,towards,-19,14064
152,2V1UR01,2,3,right,ID030,left,away,30,13296
152,2V1UR01,3,0,left,ID015,right,away,-33,7509
152,2V1UR01,4,3,left,ID030,right,away,1,8265
152,2V1UR01,5,0,right,ID030,left,away,21,7436
152,2V1UR01,6,2,left,ID015,left,towards,-25,7136
152,2V1UR01,7,2,left,ID030,left,towards,-29,10240
152,2V1UR01,8,0,right,ID030,right,towards,41,8334
152,2V1UR01,9,1,right,ID030,left,away,30,11979
152,2V1UR01,10,1,right,ID030,right,towards,33,10517
152,2V1UR01,11,3,left,ID015,right,away,-28,6631
152,2V1UR01,12,0,left,ID030,left,towards,-31,5117
152,2V1UR01,13,0,left,ID015,left,towards,-18,6476
152,2V1UR01,14,2,right,ID015,right,towards,28,6679
152,2V1UR01,15,0,right,ID015,left,away,25,7897
152,2V1UR01,16,1,left,ID030,left,towards,-27,6153
152,2V1UR01,17,0,right,ID015,right,towards,34,4149
152,2V1UR01,18,1,left,ID015,left,towards,-23,5891
152,2V1UR01,19,3,left,ID015,left,towards,-24,4844
152,2V1UR01,20,1,right,ID015,left,away,30,3584
152,2V1UR01,21,0,left,ID030,right,away,-24,4723
152,2V1UR01,22,1,left,ID030,right,away,-29,4451
152,2V1UR01,23,1,right,ID015,right,towards,29,4796
152,2V1UR01,24,2,right,ID030,left,away,21,3430
152,2V1UR01,25,2,right,ID030,right,towards,23,4209
152,2V1UR01,26,2,left,ID015,right,away,-21,3574
152,2V1UR01,27,2,left,ID030,right,away,-25,4169
152,2V1UR01,28,1,left,ID015,right,away,-31,5960
152,2V1UR01,29,3,right,ID015,left,away,26,4611
152,2V1UR01,30,3,right,ID030,right,towards,36,3897
152,2V1UR01,31,2,right,ID015,left,away,33,5375
153,2V1UR01,0,2,left,ID030,right,away,0,69879
153,2V1UR01,1,2,right,ID015,right,towards,0,3430
153,2V1UR01,2,3,left,ID015,left,towards,0,2150
153,2V1UR01,3,2,left,ID015,right,away,0,4871
153,2V1UR01,4,1,right,ID015,left,away,0,1143
153,2V1UR01,5,3,left,ID030,left,towards,0,1793
153,2V1UR01,6,0,right,ID030,left,away,0,615
153,2V1UR01,7,0,left,ID030,right,away,0,727
153,2V1UR01,8,0,left,ID015,left,towards,0,520
153,2V1UR01,9,0,right,ID030,right,towards,0,760
153,2V1UR01,10,2,left,ID015,left,towards,0,640
153,2V1UR01,11,1,right,ID030,right,towards,0,648
153,2V1UR01,12,3,right,ID015,left,away,0,696
153,2V1UR01,13,2,right,ID030,right,towards,0,632
153,2V1UR01,14,3,right,ID030,right,towards,0,1344
153,2V1UR01,15,0,right,ID015,right,towards,0,2240
153,2V1UR01,16,1,right,ID015,right,towards,0,695
153,2V1UR01,17,1,left,ID030,left,towards,0,839
153,2V1UR01,18,1,left,ID015,left,towards,0,728
153,2V1UR01,19,3,right,ID030,left,away,0,463
153,2V1UR01,20,2,left,ID030,left,towards,0,207
153,2V1UR01,21,3,right,ID015,right,towards,0,199
153,2V1UR01,22,0,left,ID030,left,towards,0,407
153,2V1UR01,23,1,left,ID015,right,away,0,511
153,2V1UR01,24,1,left,ID030,right,away,0,823
153,2V1UR01,25,0,right,ID015,left,away,0,711
153,2V1UR01,26,3,left,ID015,right,away,0,503
153,2V1UR01,27,0,left,ID015,right,away,0,615
153,2V1UR01,28,2,right,ID015,left,away,0,744
153,2V1UR01,29,3,left,ID030,right,away,0,1519
153,2V1UR01,30,1,right,ID030,left,away,0,584
153,2V1UR01,31,2,right,ID030,left,away,0,536
154,2V1UR01,0,3,left,ID030,right,away,-10,23853
154,2V1UR01,1,0,right,ID015,right,towards,3,6710
154,2V1UR01,2,2,right,ID015,right,towards,4,4848
154,2V1UR01,3,2,left,ID030,right,away,-4,5239
154,2V1UR01,4,1,right,ID015,right,towards,5,4736
154,2V1UR01,5,1,left,ID030,left,towards,-6,8463
154,2V1UR01,6,0,left,ID030,left,towards,-3,3591
154,2V1UR01,7,1,right,ID030,left,away,4,4786
154,2V1UR01,8,2,left,ID030,left,towards,-3,3736
154,2V1UR01,9,1,left,ID015,left,towards,-4,4032
154,2V1UR01,10,3,left,ID015,right,away,-6,6288
154,2V1UR01,11,2,right,ID030,right,towards,4,4735
154,2V1UR01,12,1,right,ID030,right,towards,5,5903
154,2V1UR01,13,0,right,ID030,right,towards,3,3975
154,2V1UR01,14,3,right,ID030,right,towards,4,4016
154,2V1UR01,15,3,left,ID015,left,towards,-5,4664
154,2V1UR01,16,3,right,ID015,left,away,4,12400
154,2V1UR01,17,1,right,ID015,left,away,4,4551
154,2V1UR01,18,0,left,ID015,left,towards,-2,3879
154,2V1UR01,19,0,left,ID015,right,away,-3,3943
154,2V1UR01,20,2,left,ID015,right,away,-3,5480
154,2V1UR01,21,3,right,ID030,left,away,5,5065
154,2V1UR01,22,0,left,ID030,right,away,-4,4223
154,2V1UR01,23,0,right,ID015,left,away,4,3223
154,2V1UR01,24,0,right,ID030,left,away,3,3967
154,2V1UR01,25,3,right,ID015,right,towards,4,3367
154,2V1UR01,26,2,right,ID015,left,away,3,8080
154,2V1UR01,27,2,left,ID015,left,towards,-3,5775
154,2V1UR01,28,1,left,ID015,right,away,5,5319
154,2V1UR01,29,1,left,ID030,right,away,4,5824
154,2V1UR01,30,2,right,ID030,left,away,3,2976
154,2V1UR01,31,3,left,ID030,left,towards,-5,4528
155,2V1UR01,0,2,right,ID015,right,towards,13,122572
155,2V1UR01,1,1,right,ID030,right,towards,11,13899
155,2V1UR01,2,1,right,ID015,left,away,11,13391
155,2V1UR01,3,0,right,ID015,left,away,9,8994
155,2V1UR01,4,0,left,ID030,right,away,-7,10087
155,2V1UR01,5,2,left,ID030,right,away,-10,14996
155,2V1UR01,6,2,right,ID030,right,towards,14,15731
155,2V1UR01,7,0,left,ID030,left,towards,-9,7477
155,2V1UR01,8,1,right,ID030,left,away,18,15198
155,2V1UR01,9,3,left,ID030,left,towards,-17,13384
155,2V1UR01,10,0,right,ID015,right,towards,11,11225
155,2V1UR01,11,2,left,ID015,left,towards,-10,11118
155,2V1UR01,12,0,right,ID030,left,away,12,12793
155,2V1UR01,13,1,left,ID015,left,towards,-15,12859
155,2V1UR01,14,1,left,ID030,left,towards,-20,11291
155,2V1UR01,15,3,right,ID030,right,towards,27,17429
155,2V1UR01,16,2,right,ID030,left,away,-14,8256
155,2V1UR01,17,0,right,ID030,right,towards,14,8002
155,2V1UR01,18,0,left,ID015,left,towards,-16,8927
155,2V1UR01,19,3,left,ID030,right,away,-23,16128
155,2V1UR01,20,3,left,ID015,right,away,23,15255
155,2V1UR01,21,3,right,ID015,right,towards,26,12069
155,2V1UR01,22,2,left,ID015,right,away,-19,18754
155,2V1UR01,23,1,right,ID015,right,towards,27,13044
155,2V1UR01,24,3,right,ID015,left,away,33,21815
155,2V1UR01,25,0,left,ID015,right,away,-15,8212
155,2V1UR01,26,3,left,ID015,left,towards,-25,7707
155,2V1UR01,27,1,left,ID030,right,away,-22,8877
155,2V1UR01,28,3,right,ID030,left,away,27,8268
155,2V1UR01,29,2,left,ID030,left,towards,-19,12004
155,2V1UR01,30,2,right,ID015,left,away,22,7641
155,2V1UR01,31,1,left,ID015,right,away,-21,5784
156,2V1UR01,0,3,left,ID015,left,towards,0,118479
156,2V1UR01,1,2,right,ID030,left,away,7,8758
156,2V1UR01,2,2,left,ID015,right,away,-6,3576
156,2V1UR01,3,3,right,ID015,right,towards,39,7536
156,2V1UR01,4,1,right,ID015,left,away,14,6134
156,2V1UR01,5,1,left,ID030,right,away,-12,3892
156,2V1UR01,6,0,left,ID030,left,towards,-7,3376
156,2V1UR01,7,3,left,ID015,right,away,-37,6487
156,2V1UR01,8,3,left,ID030,left,towards,-32,4175
156,2V1UR01,9,1,right,ID030,right,towards,19,6328
156,2V1UR01,10,2,right,ID015,right,towards,21,3685
156,2V1UR01,11,3,right,ID030,right,towards,38,3610
156,2V1UR01,12,2,right,ID015,left,away,18,5121
156,2V1UR01,13,2,left,ID030,right,away,-16,2920
156,2V1UR01,14,3,right,ID015,left,away,40,3690
156,2V1UR01,15,0,left,ID015,left,towards,-21,4182
156,2V1UR01,16,2,left,ID030,left,towards,-22,2681
156,2V1UR01,17,0,left,ID030,right,away,-20,5537
156,2V1UR01,18,0,left,ID015,right,away,-20,2662
156,2V1UR01,19,0,right,ID030,left,away,16,2166
156,2V1UR01,20,1,left,ID030,left,towards,-39,3078
156,2V1UR01,21,2,right,ID030,right,towards,21,2553
156,2V1UR01,22,0,right,ID015,left,away,20,2238
156,2V1UR01,23,1,left,ID015,left,towards,-37,2743
156,2V1UR01,24,1,left,ID015,right,away,-27,2666
156,2V1UR01,25,1,right,ID030,left,away,30,2400
156,2V1UR01,26,1,right,ID015,right,towards,30,2422
156,2V1UR01,27,0,right,ID015,right,towards,22,2156
156,2V1UR01,28,0,right,ID030,right,towards,19,2032
156,2V1UR01,29,3,right,ID030,left,away,32,2708
156,2V1UR01,30,3,left,ID030,right,away,-31,2372
156,2V1UR01,31,2,left,ID015,left,towards,-21,2140
157,2V1UR01,0,0,left,ID030,right,away,-91,89123
157,2V1UR01,1,1,right,ID015,right,towards,0,949
157,2V1UR01,2,1,left,ID015,left,towards,0,473
157,2V1UR01,3,3,right,ID015,right,towards,0,5956
157,2V1UR01,4,1,right,ID015,left,away,0,788
157,2V1UR01,5,2,right,ID030,right,towards,0,1227
157,2V1UR01,6,2,left,ID030,left,towards,0,930
157,2V1UR01,7,0,left,ID015,left,towards,0,755
157,2V1UR01,8,0,left,ID015,right,away,0,3492
157,2V1UR01,9,3,left,ID015,right,away,0,955
157,2V1UR01,10,1,left,ID030,left,towards,0,731
157,2V1UR01,11,1,left,ID015,right,away,0,2417
157,2V1UR01,12,2,right,ID015,left,away,0,754
157,2V1UR01,13,2,left,ID015,right,away,0,2052
157,2V1UR01,14,3,right,ID015,left,away,0,504
157,2V1UR01,15,2,left,ID015,left,towards,0,40
157,2V1UR01,16,3,left,ID030,right,away,0,40
157,2V1UR01,17,3,right,ID030,left,away,0,40
157,2V1UR01,18,0,right,ID030,right,towards,0,40
157,2V1UR01,19,0,right,ID015,left,away,0,40
157,2V1UR01,20,2,right,ID030,left,away,0,40
157,2V1UR01,21,0,left,ID030,left,towards,0,41
157,2V1UR01,22,1,right,ID030,left,away,0,2112
157,2V1UR01,23,3,left,ID030,left,towards,0,510
157,2V1UR01,24,2,right,ID015,right,towards,0,41
157,2V1UR01,25,1,left,ID030,right,away,0,1619
157,2V1UR01,26,3,left,ID015,left,towards,0,249
157,2V1UR01,27,0,right,ID015,right,towards,0,442
157,2V1UR01,28,2,left,ID030,right,away,0,707
157,2V1UR01,29,0,right,ID030,left,away,0,462
157,2V1UR01,30,3,right,ID030,right,towards,0,507
157,2V1UR01,31,1,right,ID030,right,towards,0,390
158,2V1UR01,0,0,left,ID015,left,towards,-4,95549
158,2V1UR01,1,0,left,ID030,right,away,-4,7243
158,2V1UR01,2,2,left,ID030,left,towards,-7,8544
158,2V1UR01,3,0,left,ID030,left,towards,-4,4765
158,2V1UR01,4,2,left,ID015,right,away,-7,6655
158,2V1UR01,5,2,left,ID015,left,towards,-7,4800
158,2V1UR01,6,2,left,ID030,right,away,-7,5383
158,2V1UR01,7,0,left,ID015,right,away,-5,4150
158,2V1UR01,8,0,right,ID030,right,towards,4,3883
158,2V1UR01,9,2,right,ID030,left,away,6,3719
158,2V1UR01,10,0,right,ID030,left,away,5,4338
158,2V1UR01,11,3,left,ID015,left,towards,-13,9034
158,2V1UR01,12,3,left,ID030,right,away,-13,7040
158,2V1UR01,13,0,right,ID015,left,away,5,3966
158,2V1UR01,14,2,right,ID030,right,towards,8,4354
158,2V1UR01,15,0,right,ID015,right,towards,5,3511
158,2V1UR01,16,1,left,ID015,left,towards,-12,5769
158,2V1UR01,17,2,right,ID015,left,away,12,4485
158,2V1UR01,18,2,right,ID015,right,towards,8,3519
158,2V1UR01,19,1,left,ID015,right,away,-12,10218
158,2V1UR01,20,3,left,ID015,right,away,-23,8034
158,2V1UR01,21,1,left,ID030,left,towards,-17,5668
158,2V1UR01,22,3,left,ID030,left,towards,-23,6173
158,2V1UR01,23,3,right,ID030,left,away,26,4460
158,2V1UR01,24,3,right,ID015,left,away,19,6623
158,2V1UR01,25,1,left,ID030,right,away,-11,6449
158,2V1UR01,26,1,right,ID015,left,away,10,5319
158,2V1UR01,27,1,right,ID030,left,away,11,6085
158,2V1UR01,28,1,right,ID030,right,towards,10,3870
158,2V1UR01,29,1,right,ID015,right,towards,10,3574
158,2V1UR01,30,3,right,ID030,right,towards,16,7424
158,2V1UR01,31,3,right,ID015,right,towards,15,5551
159,2V1UR01,0,3,left,ID030,left,towards,-5,131571
159,2V1UR01,1,1,right,ID015,right,towards,9,7263
159,2V1UR01,2,2,right,ID015,right,towards,10,5360
159,2V1UR01,3,0,left,ID030,right,away,13,7824
159,2V1UR01,4,2,left,ID015,left,towards,-13,5520
159,2V1UR01,5,0,right,ID030,left,away,10,10384
159,2V1UR01,6,2,left,ID030,left,towards,-8,3664
159,2V1UR01,7,1,right,ID030,right,towards,9,5280
159,2V1UR01,8,3,right,ID015,left,away,9,5087
159,2V1UR01,9,3,left,ID015,right,away,-24,5823
159,2V1UR01,10,1,left,ID015,left,towards,-15,6127
159,2V1UR01,11,3,right,ID030,right,towards,24,4849
159,2V1UR01,12,2,right,ID015,left,away,11,5008
159,2V1UR01,13,0,left,ID015,left,towards,-8,5680
159,2V1UR01,14,0,left,ID015,right,away,-10,4129
159,2V1UR01,15,2,right,ID030,right,towards,10,3759
159,2V1UR01,16,3,right,ID030,left,away,15,5230
159,2V1UR01,17,3,right,ID015,right,towards,25,5201
159,2V1UR01,18,1,left,ID015,right,away,-28,4351
159,2V1UR01,19,1,left,ID030,left,towards,-26,4384
159,2V1UR01,20,0,right,ID030,right,towards,7,2944
159,2V1UR01,21,1,right,ID030,left,away,28,4432
159,2V1UR01,22,1,right,ID015,left,away,21,5343
159,2V1UR01,23,0,left,ID030,left,towards,-11,3568
159,2V1UR01,24,2,left,ID030,right,away,-12,4543
159,2V1UR01,25,3,left,ID015,left,towards,-29,8720
159,2V1UR01,26,3,left,ID030,right,away,-35,4495
159,2V1UR01,27,2,right,ID030,left,away,16,2959
159,2V1UR01,28,0,right,ID015,left,away,10,2560
159,2V1UR01,29,2,left,ID015,right,away,-10,3487
159,2V1UR01,30,0,right,ID015,right,towards,8,3519
159,2V1UR01,31,1,left,ID030,right,away,-22,6033
160,2V1UR01,0,3,left,ID030,right,away,-8,60836
